Start Time;08/05/2026 11:32:59

Time(s);COM5 - PPS Sensor (N);(Selected Full Scale Range: 1N)
14,292;0,001953125;
14,31;0,001953125;
14,337;0,001953125;
14,358;0,001953125;
14,383;0,001953125;
14,398;0,001953125;
14,415;0,001953125;
14,43;0,001953125;
14,447;0,001953125;
14,462;0,001953125;
14,478;0,001953125;
14,494;0,001953125;
14,51;0,001953125;
14,526;0,001953125;
14,539;0,001953125;
14,555;0,001953125;
14,578;0,001953125;
14,602;0,001953125;
14,616;0,001953125;
14,635;0,001953125;
14,665;0,001953125;
14,68;0,001953125;
14,696;0,001953125;
14,712;0,001953125;
14,729;0,001953125;
14,748;-0,001953125;
14,774;0;
14,792;0,001953125;
14,805;0,001953125;
14,824;0,001953125;
14,851;0,001953125;
14,874;0,001953125;
14,901;0,001953125;
14,93;0,001953125;
14,946;0,001953125;
14,962;0,001953125;
14,981;0,001953125;
15,006;0,001953125;
15,022;0,001953125;
15,036;0,001953125;
15,053;0,001953125;
15,073;0,001953125;
15,099;0,001953125;
15,116;0,001953125;
15,13;0,001953125;
15,147;0,001953125;
15,162;0,001953125;
15,177;0,001953125;
15,194;0,001953125;
15,208;0,001953125;
15,223;0,001953125;
15,241;0,001953125;
15,256;0,001953125;
15,27;0,001953125;
15,286;0,001953125;
15,302;0,001953125;
15,315;0,001953125;
15,331;0,001953125;
15,348;0,001953125;
15,364;0,001953125;
15,38;0,001953125;
15,395;0,001953125;
15,411;0,001953125;
15,426;0,001953125;
15,442;0,001953125;
15,458;0,001953125;
15,473;0,001953125;
15,487;0,001953125;
15,505;0,001953125;
15,532;0,001953125;
15,548;0,001953125;
15,57;0,001953125;
15,595;0,001953125;
15,61;0,001953125;
15,625;0,001953125;
15,643;0,001953125;
15,657;0,001953125;
15,674;0,001953125;
15,688;0,001953125;
15,704;0,001953125;
15,731;0,001953125;
15,752;0,001953125;
15,768;0,001953125;
15,785;0,001953125;
15,799;0,001953125;
15,814;-0,001953125;
15,834;0,001953125;
15,861;0;
15,878;-0,00390625;
15,894;-0,005859375;
15,908;-0,001953125;
15,923;-0,005859375;
15,939;-0,00390625;
15,954;-0,00390625;
15,971;-0,005859375;
15,985;-0,005859375;
16,007;0,001953125;
16,04;-0,00390625;
16,064;-0,00390625;
16,078;0,001953125;
16,095;0,001953125;
16,107;0,001953125;
16,129;-0,001953125;
16,155;0;
16,169;0,001953125;
16,185;0,001953125;
16,201;0,001953125;
16,219;0;
16,233;0,001953125;
16,251;0,001953125;
16,268;0,001953125;
16,295;0,001953125;
16,314;0,001953125;
16,342;0,001953125;
16,357;0,001953125;
16,374;-0,001953125;
16,388;0,001953125;
16,408;0,001953125;
16,436;0,001953125;
16,452;0,001953125;
16,466;0,001953125;
16,484;0,001953125;
16,499;0,001953125;
16,515;0,001953125;
16,543;0,001953125;
16,563;0,001953125;
16,594;0,001953125;
16,621;0,001953125;
16,642;0,001953125;
16,666;0,001953125;
16,684;0,001953125;
16,697;0,001953125;
16,716;0,001953125;
16,731;0,001953125;
16,751;0,001953125;
16,776;0;
16,792;-0,001953125;
16,808;-0,00390625;
16,823;0,001953125;
16,84;0,001953125;
16,853;0,001953125;
16,871;0,001953125;
16,885;0,001953125;
16,907;0,001953125;
16,933;0,001953125;
16,951;0,001953125;
16,979;0,001953125;
16,994;0,001953125;
17,012;0,001953125;
17,024;0,001953125;
17,04;0,001953125;
17,064;0,001953125;
17,088;0,001953125;
17,103;0,001953125;
17,12;0,001953125;
17,133;0,001953125;
17,152;0,001953125;
17,164;0,001953125;
17,183;0,001953125;
17,196;0,001953125;
17,214;0,001953125;
17,225;0,001953125;
17,245;0,001953125;
17,256;0,001953125;
17,275;0,001953125;
17,288;0,001953125;
17,305;0,001953125;
17,321;-0,001953125;
17,336;0,001953125;
17,354;0,001953125;
17,38;0,001953125;
17,397;0,001953125;
17,411;0,001953125;
17,428;0,001953125;
17,442;0,001953125;
17,46;0,001953125;
17,49;0,001953125;
17,504;-0,001953125;
17,519;0;
17,534;0,001953125;
17,552;0;
17,569;0,001953125;
17,582;0;
17,598;0,001953125;
17,616;0,001953125;
17,632;0;
17,645;0;
17,663;-0,005859375;
17,677;0;
17,693;-0,005859375;
17,71;-0,00390625;
17,739;0,001953125;
17,755;-0,00390625;
17,772;0;
17,786;0,001953125;
17,801;-0,001953125;
17,819;-0,005859375;
17,846;-0,005859375;
17,865;0,001953125;
17,897;-0,005859375;
17,926;-0,005859375;
17,948;0,001953125;
17,971;-0,001953125;
17,984;0,001953125;
18,001;0;
18,016;0,001953125;
18,031;0,001953125;
18,048;0,001953125;
18,062;0,001953125;
18,084;0,001953125;
18,112;0,001953125;
18,125;0,001953125;
18,143;0,001953125;
18,164;0,001953125;
18,188;0,001953125;
18,204;0,001953125;
18,221;0,001953125;
18,234;0,001953125;
18,251;0,001953125;
18,266;0,001953125;
18,28;0,001953125;
18,296;0,001953125;
18,314;0,001953125;
18,345;0,001953125;
18,363;0,001953125;
18,392;0,001953125;
18,408;0,001953125;
18,435;0,001953125;
18,451;0,001953125;
18,468;0,001953125;
18,482;0,001953125;
18,502;0,001953125;
18,529;0,001953125;
18,544;0,001953125;
18,561;0,001953125;
18,577;0,001953125;
18,591;0,001953125;
18,607;0,001953125;
18,623;0,001953125;
18,638;0,001953125;
18,653;0,001953125;
18,672;0,001953125;
18,685;0,001953125;
18,701;0,001953125;
18,717;0,001953125;
18,733;0,001953125;
18,751;0,001953125;
18,78;0,001953125;
18,794;0,001953125;
18,809;0,001953125;
18,827;0,001953125;
18,841;0,001953125;
18,862;0,001953125;
18,893;0,001953125;
18,923;0,001953125;
18,951;0,001953125;
18,964;0,001953125;
18,981;0,001953125;
18,996;0,001953125;
19,017;0,001953125;
19,045;0,001953125;
19,06;0,001953125;
19,076;0,001953125;
19,09;0,001953125;
19,11;0,001953125;
19,122;0,001953125;
19,144;0,001953125;
19,169;0,001953125;
19,19;0,001953125;
19,219;0,001953125;
19,236;-0,001953125;
19,264;-0,005859375;
19,279;-0,00390625;
19,292;-0,001953125;
19,31;0,001953125;
19,324;0,001953125;
19,343;0,001953125;
19,356;0;
19,372;0,001953125;
19,387;0,001953125;
19,401;0,001953125;
19,418;0,001953125;
19,432;0,001953125;
19,448;0;
19,464;0,001953125;
19,477;0;
19,496;0,001953125;
19,511;0,001953125;
19,528;-0,001953125;
19,546;0,001953125;
19,578;0;
19,606;0;
19,622;-0,005859375;
19,636;-0,005859375;
19,652;-0,00390625;
19,672;0;
19,685;-0,005859375;
19,7;-0,005859375;
19,714;-0,005859375;
19,73;-0,005859375;
19,748;-0,005859375;
19,762;0,001953125;
19,778;0,001953125;
19,791;0,001953125;
19,81;0,001953125;
19,825;0,001953125;
19,839;0,001953125;
19,858;0,001953125;
19,87;0,001953125;
19,893;0,001953125;
19,919;0,001953125;
19,935;0,001953125;
19,949;0,001953125;
19,967;0,001953125;
19,981;0,001953125;
20,008;0,001953125;
20,027;0,001953125;
20,044;0,001953125;
20,058;0,001953125;
20,074;0,001953125;
20,093;0,001953125;
20,123;0;
20,136;-0,001953125;
20,155;0,001953125;
20,169;0,001953125;
20,184;0,001953125;
20,201;0,001953125;
20,217;0,001953125;
20,233;0,001953125;
20,247;0,001953125;
20,261;0,001953125;
20,278;0,001953125;
20,293;0,001953125;
20,307;0,001953125;
20,326;0,001953125;
20,338;0,001953125;
20,355;0,001953125;
20,373;0,001953125;
20,386;0,001953125;
20,404;0,001953125;
20,417;0,001953125;
20,433;0,001953125;
20,447;0,001953125;
20,469;0,001953125;
20,496;0,001953125;
20,514;0,001953125;
20,546;0,001953125;
20,571;0,001953125;
20,594;0,001953125;
20,62;0,001953125;
20,633;0,001953125;
20,649;0,001953125;
20,671;0,001953125;
20,696;0,001953125;
20,714;0,001953125;
20,731;0,001953125;
20,759;0,001953125;
20,775;0,001953125;
20,79;0,001953125;
20,808;0,001953125;
20,822;0,001953125;
20,837;0,001953125;
20,855;0,001953125;
20,869;0,001953125;
20,885;0,001953125;
20,901;0,001953125;
20,919;0,001953125;
20,947;0,001953125;
20,965;0,001953125;
20,978;0,001953125;
21,002;0,001953125;
21,029;0,001953125;
21,044;0,001953125;
21,059;0,001953125;
21,074;0,001953125;
21,088;0,001953125;
21,106;0,001953125;
21,119;0,001953125;
21,138;0,001953125;
21,168;0,001953125;
21,18;0,001953125;
21,2;0,001953125;
21,228;0,001953125;
21,243;0,001953125;
21,257;0,001953125;
21,276;0,001953125;
21,293;0,001953125;
21,319;0,001953125;
21,338;0,001953125;
21,353;0,001953125;
21,367;0,001953125;
21,384;0,001953125;
21,4;0,001953125;
21,414;0,001953125;
21,43;0,001953125;
21,443;0,001953125;
21,461;0,001953125;
21,475;0,001953125;
21,493;0,001953125;
21,507;0,001953125;
21,522;0,001953125;
21,537;0,001953125;
21,554;0,001953125;
21,566;0,001953125;
21,582;0,001953125;
21,597;0,001953125;
21,613;0,001953125;
21,632;0,001953125;
21,66;0,001953125;
21,675;0,001953125;
21,692;0,001953125;
21,708;0,001953125;
21,725;0,001953125;
21,739;0,001953125;
21,755;0,001953125;
21,77;0,001953125;
21,785;0,001953125;
21,804;0,001953125;
21,815;0;
21,831;0,001953125;
21,849;0,001953125;
21,867;0,001953125;
21,894;0,001953125;
21,91;0,001953125;
21,926;0,001953125;
21,942;0,001953125;
21,957;0,001953125;
21,974;0,001953125;
21,993;0,001953125;
22,02;0,001953125;
22,035;0,001953125;
22,052;-0,001953125;
22,065;0,001953125;
22,084;0,001953125;
22,112;0,001953125;
22,128;0,001953125;
22,143;0,001953125;
22,157;0;
22,176;0,001953125;
22,191;0,001953125;
22,214;0,001953125;
22,242;0,001953125;
22,266;-0,001953125;
22,283;-0,00390625;
22,297;0,001953125;
22,312;0,001953125;
22,33;0,001953125;
22,344;0,001953125;
22,359;0,001953125;
22,374;0,001953125;
22,391;0,001953125;
22,406;0,001953125;
22,422;-0,001953125;
22,438;0;
22,451;0,001953125;
22,467;0,001953125;
22,482;0;
22,498;0,001953125;
22,512;-0,00390625;
22,528;0,001953125;
22,543;-0,001953125;
22,559;-0,001953125;
22,575;-0,00390625;
22,589;0,001953125;
22,605;0,001953125;
