Start Time;06/05/2026 09:57:19

Time(s);COM5 - PPS Sensor (N);(Selected Full Scale Range: 1N)
16,357;0;
16,383;-0,001953125;
16,399;-0,005859375;
16,414;-0,00390625;
16,431;-0,005859375;
16,443;-0,005859375;
16,459;0;
16,474;0,001953125;
16,491;0,001953125;
16,507;0,001953125;
16,526;0,001953125;
16,555;-0,00390625;
16,569;-0,005859375;
16,585;-0,005859375;
16,606;-0,005859375;
16,632;-0,00390625;
16,648;-0,00390625;
16,662;0,001953125;
16,677;-0,00390625;
16,692;-0,001953125;
16,709;-0,00390625;
16,724;-0,005859375;
16,74;-0,005859375;
16,759;-0,005859375;
16,771;0;
16,79;0,001953125;
16,804;0;
16,824;-0,005859375;
16,85;-0,005859375;
16,865;-0,005859375;
16,882;-0,005859375;
16,9;0,001953125;
16,93;0,001953125;
16,957;0,001953125;
16,972;-0,001953125;
16,987;-0,00390625;
17,002;-0,001953125;
17,018;0,001953125;
17,034;0,001953125;
17,053;0,001953125;
17,082;0,001953125;
17,101;0,001953125;
17,133;-0,005859375;
17,16;-0,001953125;
17,18;0,001953125;
17,207;-0,001953125;
17,221;0;
17,236;0,001953125;
17,252;0,001953125;
17,267;0,001953125;
17,281;-0,001953125;
17,298;0,001953125;
17,316;-0,00390625;
17,343;0,001953125;
17,363;0,001953125;
17,388;0,001953125;
17,406;0,001953125;
17,423;0;
17,451;0,001953125;
17,466;0,001953125;
17,481;0,001953125;
17,496;0,001953125;
17,513;0,001953125;
17,528;0,001953125;
17,543;0,001953125;
17,558;0,001953125;
17,574;0,001953125;
17,59;0,001953125;
17,605;0,001953125;
17,62;0;
17,636;0,001953125;
17,652;0,001953125;
17,668;0;
17,686;0,001953125;
17,7;0,001953125;
17,718;0,001953125;
17,732;0,001953125;
17,749;0,001953125;
17,763;0,001953125;
17,779;0,001953125;
17,795;0,001953125;
17,811;0,001953125;
17,828;0,001953125;
17,843;0,001953125;
17,86;0,001953125;
17,878;0,001953125;
17,908;0,001953125;
17,922;0,001953125;
17,936;0,001953125;
17,954;0,001953125;
17,968;0,001953125;
17,984;0,001953125;
17,998;0,001953125;
18,012;0,001953125;
18,031;0,001953125;
18,046;0,001953125;
18,063;0,001953125;
18,077;0,001953125;
18,093;0,001953125;
18,108;0,001953125;
18,126;0,001953125;
18,14;0,001953125;
18,154;0,001953125;
18,178;0,001953125;
18,207;0,001953125;
18,233;0,001953125;
18,246;0,001953125;
18,26;0,001953125;
18,276;0,001953125;
18,292;0,001953125;
18,308;0,001953125;
18,324;0,001953125;
18,342;0,001953125;
18,353;-0,001953125;
18,372;-0,005859375;
18,388;0;
18,402;0,001953125;
18,418;0,001953125;
18,432;0;
18,451;-0,00390625;
18,464;0,001953125;
18,481;0,001953125;
18,496;0,001953125;
18,513;0,001953125;
18,526;0,001953125;
18,541;0,001953125;
18,557;0,001953125;
18,573;0,001953125;
18,592;0,001953125;
18,622;0,001953125;
18,636;0,001953125;
18,653;0,001953125;
18,669;0,001953125;
18,697;0,001953125;
18,713;0,001953125;
18,728;0;
18,748;0,001953125;
18,76;0,001953125;
18,776;0,001953125;
18,792;0,001953125;
18,806;0,001953125;
18,826;0,001953125;
18,852;0,001953125;
18,868;0,001953125;
18,885;0,001953125;
18,899;0,001953125;
18,915;0,001953125;
18,931;0,001953125;
18,952;0,001953125;
18,976;0,001953125;
18,993;0,001953125;
19,007;0,001953125;
19,024;0,001953125;
19,04;0,001953125;
19,054;0,001953125;
19,07;0,001953125;
19,086;0,001953125;
19,104;0,001953125;
19,118;0,001953125;
19,133;0,001953125;
19,148;0,001953125;
19,166;0,001953125;
19,186;0,001953125;
19,218;0,001953125;
19,256;0,001953125;
19,271;0,001953125;
19,288;0,001953125;
19,305;0,001953125;
19,32;0,001953125;
19,341;0,001953125;
19,368;0,001953125;
19,387;0,001953125;
19,412;0,001953125;
19,428;0,001953125;
19,447;0,001953125;
19,476;0,001953125;
19,494;0,001953125;
19,506;0,001953125;
19,522;0,001953125;
19,536;0,001953125;
19,554;0,001953125;
19,569;0,001953125;
19,583;0,001953125;
19,608;0,001953125;
19,63;0,001953125;
19,646;0,001953125;
19,668;0,001953125;
19,694;0,001953125;
19,706;0,001953125;
19,727;0,001953125;
19,754;0,001953125;
19,769;0,001953125;
19,785;0,001953125;
19,8;0,001953125;
19,816;0,001953125;
19,831;0,001953125;
19,851;0,001953125;
19,882;0,001953125;
19,909;0,001953125;
19,922;0,001953125;
19,943;0,001953125;
19,971;0,001953125;
19,988;0,001953125;
20,002;0,001953125;
20,018;0,001953125;
20,032;0;
20,053;0,001953125;
20,078;0,001953125;
20,099;0,001953125;
20,128;0,001953125;
20,141;0,001953125;
20,157;0,001953125;
20,172;0,001953125;
20,191;0,001953125;
20,219;0,001953125;
20,234;-0,001953125;
20,25;0,001953125;
20,265;0,001953125;
20,281;0,001953125;
20,296;0,001953125;
20,31;0,001953125;
20,327;0,001953125;
20,346;0,001953125;
20,372;0,001953125;
20,394;0,001953125;
20,418;0,001953125;
20,434;0,001953125;
20,452;0,001953125;
20,466;0,001953125;
20,481;0;
20,501;0,001953125;
20,528;0,001953125;
20,545;0,001953125;
20,579;0,001953125;
20,606;0,001953125;
20,62;0,001953125;
20,636;0,001953125;
20,657;0,001953125;
20,681;0,001953125;
20,697;0,001953125;
20,713;0,001953125;
20,73;0,001953125;
20,749;0,001953125;
20,775;0,001953125;
20,79;0,001953125;
20,814;0,001953125;
20,838;0,001953125;
20,855;0,001953125;
20,873;0,001953125;
20,9;0,001953125;
20,92;0,001953125;
20,948;0,001953125;
20,967;0,001953125;
20,994;0,001953125;
21,015;0,001953125;
21,043;0,001953125;
21,06;0,001953125;
21,074;0,001953125;
21,091;0,001953125;
21,106;0,001953125;
21,122;0,001953125;
21,135;0,001953125;
21,151;0,001953125;
21,165;0,001953125;
21,181;0,001953125;
21,199;0,001953125;
21,212;0,001953125;
21,227;0,001953125;
21,243;0,001953125;
21,26;0,001953125;
21,284;0,001953125;
21,307;0,001953125;
21,324;0,001953125;
21,339;0,001953125;
21,352;0,001953125;
21,37;0,001953125;
21,387;0,001953125;
21,417;0,001953125;
21,444;0,001953125;
21,459;0,001953125;
21,475;0,001953125;
21,49;0,001953125;
21,506;0,001953125;
21,523;0,001953125;
21,537;0,001953125;
21,555;0,001953125;
21,586;0,001953125;
21,619;0,001953125;
21,647;0,001953125;
21,662;0,001953125;
21,677;0,001953125;
21,692;0,001953125;
21,71;0,001953125;
21,746;0,001953125;
21,773;0,001953125;
21,792;0,001953125;
21,817;0,001953125;
21,834;0,001953125;
21,851;0,001953125;
21,871;0,001953125;
21,897;0,001953125;
21,91;0,001953125;
21,929;0,001953125;
21,956;0,001953125;
21,972;0,001953125;
21,99;0,001953125;
22,022;0,001953125;
22,05;0,001953125;
22,064;0,001953125;
22,082;0,001953125;
22,094;0,001953125;
22,111;0,001953125;
22,129;0,001953125;
22,146;0,001953125;
22,172;0,001953125;
22,188;0,001953125;
22,208;0,001953125;
22,236;0,001953125;
22,256;0,001953125;
22,284;0,001953125;
22,297;0,001953125;
22,312;0,001953125;
22,329;0,001953125;
22,344;0,001953125;
22,359;0,001953125;
22,376;0,001953125;
22,389;0,001953125;
22,406;0,001953125;
22,426;0,001953125;
22,452;0,001953125;
22,467;0,001953125;
22,484;0,001953125;
22,497;0,001953125;
22,515;0,001953125;
22,528;0,001953125;
22,544;0,001953125;
22,559;0,001953125;
22,58;0,001953125;
22,606;0,001953125;
22,622;0,001953125;
22,648;0,001953125;
22,669;0,001953125;
22,685;0,001953125;
22,699;0,001953125;
22,715;0,001953125;
22,736;0,001953125;
22,761;0,001953125;
22,778;0,001953125;
22,791;0,001953125;
22,814;0,001953125;
22,841;0,001953125;
22,853;0,001953125;
22,872;0,001953125;
22,886;0,001953125;
22,902;0,001953125;
22,916;0,001953125;
22,938;0,001953125;
22,966;-0,001953125;
22,986;0,001953125;
23,017;0,001953125;
23,048;0,001953125;
23,075;0,001953125;
23,091;0,001953125;
23,106;0,001953125;
23,122;0,001953125;
23,142;0,001953125;
23,173;0,001953125;
23,201;0,001953125;
23,216;0,001953125;
23,232;0,001953125;
23,248;0,001953125;
23,263;0,001953125;
23,283;0,001953125;
23,31;0,001953125;
23,327;0,001953125;
23,34;0,001953125;
23,355;0,001953125;
23,371;0,001953125;
